Overall Rating,House Type,Number of Reviews,Number of beds,Number of Bath,Number of bedroom,Number of guests,Superhost,New Listing,Latitude,Longitude,Cleanliness,Accuracy,Communication,Location,Check_in,Value,Essentials,Air conditioning,Cleaning products,Cooking basics,Dryer,Heating,Hot tub,Kitchen,Pool,Washer,Wifi,Bathtub,TV,Dishwasher,Stove,Beach access,Lake access,Waterfront,BBQ grill,Fire pit,Free parking on premise,Sauna,Breakfast,Bay view,Beach view,Canal view,City skyline view,Courtyard view,Desert view,Garden view,Golf course view,Harbor view,Lake view,Marina view,Mountain view,Ocean view,Park view,Pool view,Resort view,River view,Sea view,Valley view,Vineyard view,Fireplace,Cost
4.91,guest suite ,11,1.0,1.0,1.0,4.0,False,False,38.9277700000,-94.5485100000,5.00,5.00,5.00,4.90,4.90,5.00,True,True,True,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,130
4.72,townhouse ,112,2.0,1.0,2.0,4.0,True,False,39.0490500000,-94.4517000000,4.50,4.80,4.90,4.60,4.90,4.70,True,True,False,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,212
0.00,Room,0,1.0,0.0,1.0,4.0,True,False,39.0200300000,-94.5501700000,4.90,4.80,5.00,4.40,5.00,4.80,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,154
4.54,rental unit ,183,1.0,1.0,1.0,2.0,False,False,39.0448200000,-94.5870500000,4.70,4.70,4.80,4.60,4.80,4.60,True,True,False,True,True,True,False,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,106
4.89,Room,108,1.0,1.0,1.0,2.0,False,False,39.0997700000,-94.5486800000,5.00,4.90,4.90,4.70,5.00,4.90,True,True,True,False,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,59
4.86,Room,37,1.0,1.5,1.0,3.0,False,False,39.0051600000,-94.5899900000,4.70,4.80,5.00,5.00,5.00,4.90,True,True,False,False,True,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,59
4.63,home,57,8.0,3.0,5.0,14.0,False,False,39.0283000000,-94.6704000000,4.50,4.70,4.70,4.60,4.80,4.60,True,True,True,True,True,True,False,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,296
4.95,Room,44,2.0,1.5,1.0,4.0,False,False,39.0025200000,-94.5338000000,5.00,4.90,5.00,4.90,5.00,4.90,True,True,False,False,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,342
4.97,rental unit ,191,2.0,1.0,1.0,4.0,True,False,39.0561500000,-94.5842100000,5.00,4.90,4.90,4.80,5.00,4.90,True,True,False,True,True,True,False,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,151
5.00,home ,2,7.0,2.0,5.0,16.0,False,True,39.0690865823,-94.5817062347,0.00,0.00,0.00,0.00,0.00,0.00,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,353
0.00,home ,0,4.0,2.0,3.0,8.0,False,True,39.0570831971,-94.5653479180,0.00,0.00,0.00,0.00,0.00,0.00,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,298
0.00,home,0,4.0,2.0,3.0,8.0,False,True,39.0051663047,-94.6400810043,0.00,0.00,0.00,0.00,0.00,0.00,True,True,False,False,True,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,270
4.94,Room,269,1.0,1.0,1.0,2.0,False,False,38.9480400000,-94.6310600000,5.00,5.00,5.00,5.00,5.00,5.00,True,True,True,False,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,103
4.86,home,7,2.0,2.0,2.0,5.0,True,False,39.0808100000,-94.5330600000,4.90,4.90,5.00,4.30,4.90,4.70,True,True,False,True,True,True,False,True,False,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,165
4.21,rental unit ,29,1.0,1.0,1.0,2.0,False,False,39.0579000000,-94.5847600000,4.80,4.50,4.50,4.10,4.00,4.40,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,103
4.91,home ,23,6.0,4.0,4.0,10.0,True,False,38.9418000000,-94.6598000000,4.90,5.00,5.00,5.00,4.90,4.90,True,True,True,True,True,True,False,True,False,True,True,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,474
4.88,home,83,6.0,3.0,5.0,12.0,True,False,38.9843800000,-94.6755200000,4.90,4.90,5.00,4.90,4.90,4.90,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,526
4.96,loft,314,4.0,2.0,2.0,6.0,True,False,39.1019300000,-94.5865200000,5.00,5.00,5.00,5.00,5.00,4.90,True,True,False,True,True,True,False,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,248
4.42,rental unit,86,2.0,1.0,2.0,4.0,False,False,39.0730800000,-94.5694900000,4.60,4.60,4.40,4.40,4.40,4.50,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,160
4.91,home,392,3.0,1.0,2.0,6.0,True,False,39.0520700000,-94.5981600000,4.90,4.90,5.00,4.90,5.00,4.80,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,254
4.90,home,10,3.0,1.0,2.0,5.0,True,False,39.0674700000,-94.5378400000,4.90,5.00,4.80,4.60,5.00,4.90,True,True,True,True,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,257
4.13,home ,8,3.0,2.0,3.0,7.0,False,False,38.9982700000,-94.5775300000,4.00,4.50,4.60,4.50,4.90,4.00,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,328
4.55,rental unit ,44,1.0,1.0,1.0,2.0,False,False,39.1086000000,-94.5873000000,4.50,4.70,4.80,4.70,4.50,4.60,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,127
4.98,home ,52,4.0,2.0,3.0,6.0,True,False,39.1734000000,-94.5530000000,5.00,5.00,5.00,4.90,5.00,4.90,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,325
4.72,Room,265,1.0,2.5,1.0,2.0,True,False,39.1003800000,-94.5510400000,4.70,4.80,4.80,4.40,4.90,4.80,True,True,True,True,True,True,False,True,False,True,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,46
4.76,Room,104,1.0,1.0,1.0,2.0,False,False,39.0134000000,-94.5535300000,4.80,4.80,4.80,4.60,4.90,4.80,True,True,True,True,True,True,False,True,False,True,True,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,56
4.69,Room,228,1.0,2.5,1.0,2.0,False,False,39.0986200000,-94.5488600000,4.60,4.80,4.90,4.50,4.90,4.80,True,True,True,True,True,True,False,True,False,True,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,47
4.86,home ,414,4.0,2.0,3.0,8.0,True,False,39.0764100000,-94.4202200000,4.90,4.80,5.00,4.80,4.90,4.70,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,313
4.75,Room,668,1.0,2.0,1.0,2.0,False,False,39.0522900000,-94.5759900000,4.70,4.80,4.90,4.80,4.90,4.80,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,49
4.78,guest suite ,225,1.0,1.0,1.0,3.0,False,False,38.9607200000,-94.5902700000,4.90,4.90,4.90,4.80,4.90,4.80,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,114
4.66,rental unit ,295,1.0,1.0,1.0,2.0,False,False,39.1032000000,-94.5879000000,4.80,4.80,4.80,4.90,4.70,4.70,True,True,False,True,True,True,False,True,False,True,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,127
4.92,home,26,5.0,3.0,5.0,8.0,False,False,38.9828300000,-94.5816100000,4.90,4.90,5.00,4.80,5.00,4.90,True,True,False,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,428
4.96,bungalow,108,2.0,1.0,2.0,4.0,True,False,39.0400300000,-94.6051300000,5.00,5.00,5.00,5.00,5.00,4.90,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,262
4.86,home,78,2.0,1.5,2.0,4.0,True,False,39.0785200000,-94.4467300000,4.90,4.90,5.00,4.70,5.00,4.80,True,True,False,True,True,True,False,True,False,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,217
4.90,rental unit ,92,2.0,1.0,1.0,4.0,False,False,39.0248400000,-94.6506200000,4.90,5.00,5.00,4.90,4.90,4.90,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,162
4.74,condo ,582,1.0,1.0,1.0,2.0,False,False,39.0459000000,-94.6009000000,4.70,4.80,4.90,4.90,4.90,4.80,True,True,True,True,True,True,False,True,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,137
4.98,home ,51,3.0,1.5,2.0,6.0,True,False,39.1006300000,-94.6252300000,4.90,5.00,5.00,4.60,5.00,4.80,True,True,True,True,True,True,False,True,False,True,True,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,273
4.86,rental unit,22,2.0,1.0,1.0,4.0,False,False,39.0246300000,-94.6507900000,5.00,4.90,4.90,4.70,4.90,4.70,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,161
4.43,rental unit ,35,1.0,1.0,1.0,2.0,False,False,39.1086000000,-94.5873000000,4.30,4.60,4.80,4.80,4.70,4.50,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,127
4.80,home,76,2.0,1.0,2.0,7.0,True,False,39.1042100000,-94.4475800000,4.90,4.90,5.00,4.50,5.00,4.80,True,True,True,True,True,True,False,True,False,True,True,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,296
4.96,rental unit,55,2.0,1.5,2.0,4.0,False,False,39.1017000000,-94.5914000000,4.90,4.90,5.00,5.00,4.90,4.90,True,True,False,True,True,True,False,True,False,True,True,False,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,246
5.00,Room,6,1.0,1.0,1.0,2.0,False,False,38.8931900000,-94.5179400000,5.00,5.00,5.00,5.00,5.00,5.00,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,72
4.71,home ,7,4.0,2.5,3.0,6.0,False,False,38.8941556159,-94.5224511573,4.10,4.70,5.00,4.70,5.00,5.00,True,True,False,False,True,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,200
4.83,rental unit,138,1.0,1.0,1.0,3.0,True,False,39.0585400000,-94.6043400000,4.80,4.90,4.90,4.90,4.90,4.80,True,True,False,False,True,True,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,223
4.80,condo ,512,3.0,1.0,2.0,5.0,False,False,39.0566000000,-94.6059000000,4.70,4.90,4.90,4.90,4.90,4.80,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,143
5.00,home ,4,2.0,1.0,2.0,4.0,False,False,39.0300339614,-94.6404917319,4.80,5.00,5.00,5.00,5.00,4.80,True,True,True,True,True,True,False,True,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,233
4.79,condo,610,3.0,1.0,2.0,5.0,False,False,39.0566000000,-94.6059000000,4.70,4.90,4.90,4.90,5.00,4.80,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,139
4.67,home,6,4.0,1.5,3.0,8.0,False,False,39.0378600000,-94.5864200000,4.70,4.70,4.80,4.80,4.70,4.50,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,467
4.96,rental unit ,113,2.0,2.0,2.0,5.0,False,False,39.0658000000,-94.5755200000,4.90,4.90,5.00,4.80,5.00,4.90,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,183
4.60,serviced apartment ,5,1.0,1.0,1.0,2.0,False,False,38.9392100000,-94.5842400000,4.80,4.80,4.80,4.80,4.80,4.60,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,133
4.14,home,22,5.0,2.0,3.0,14.0,False,False,39.0685000000,-94.4122400000,4.20,4.20,4.80,4.50,4.80,4.10,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,320
4.58,rental unit,36,1.0,1.0,1.0,4.0,False,False,39.0596300000,-94.5894600000,4.40,4.80,4.80,4.40,4.90,4.40,True,True,True,True,True,True,False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,154
4.97,rental unit ,109,2.0,1.0,1.0,4.0,True,False,38.9323000000,-94.5733000000,5.00,4.90,5.00,5.00,5.00,4.90,True,True,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,199
4.95,serviced apartment,78,1.0,1.0,1.0,2.0,False,False,39.0921000000,-94.5856000000,4.90,5.00,5.00,5.00,5.00,4.80,True,True,False,False,True,True,False,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,223
4.43,condo,46,3.0,2.0,2.0,6.0,False,False,39.0453700000,-94.6014000000,4.50,4.60,4.60,4.70,4.60,4.50,True,True,False,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,178
4.65,rental unit,60,1.0,1.0,1.0,2.0,False,False,39.1086000000,-94.5873000000,4.70,4.80,4.70,4.80,4.60,4.60,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,127
4.98,home,49,6.0,2.0,4.0,8.0,True,False,39.0950000000,-94.4266000000,5.00,5.00,5.00,4.90,4.90,4.90,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,374
4.84,rental unit,32,3.0,1.0,2.0,6.0,False,False,38.9778200000,-94.6764600000,4.80,4.90,4.90,4.50,4.90,4.80,True,True,True,True,True,True,False,True,False,True,True,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,154
4.97,home,39,4.0,2.0,2.0,6.0,True,False,39.0210000000,-94.6340000000,5.00,5.00,5.00,5.00,5.00,5.00,True,True,True,True,True,True,False,True,False,True,True,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,341
4.98,rental unit,60,2.0,2.0,2.0,4.0,True,False,39.1025000000,-94.5833000000,5.00,5.00,5.00,5.00,4.80,4.90,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,266
4.60,townhouse ,20,2.0,1.0,1.0,4.0,False,False,39.0914400000,-94.4333100000,4.80,4.70,4.80,4.50,5.00,4.50,True,True,False,True,True,True,False,True,False,True,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,203
4.75,loft,53,1.0,1.0,1.0,2.0,False,False,39.1108600000,-94.5853600000,4.70,4.80,4.70,4.90,4.80,4.70,True,True,False,False,True,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,191
4.16,Room,19,1.0,1.5,1.0,2.0,False,False,38.9388800000,-94.5059800000,4.40,4.00,4.00,4.00,4.00,4.10,True,True,False,False,True,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,96
4.84,home ,19,2.0,1.5,2.0,4.0,False,False,39.0309300000,-94.6324600000,4.70,4.90,5.00,5.00,5.00,4.90,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,148
4.87,home ,23,3.0,1.0,2.0,4.0,True,False,39.0325700000,-94.6426100000,5.00,4.90,5.00,5.00,4.90,4.80,True,True,True,True,True,True,False,True,False,True,True,True,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,189
4.66,rental unit,266,1.0,1.0,1.0,2.0,False,False,39.1032000000,-94.5879000000,4.70,4.80,4.80,4.90,4.60,4.70,True,True,False,True,True,True,False,True,False,True,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,127
4.80,condo,41,3.0,2.0,3.0,6.0,True,False,39.0950400000,-94.5794100000,4.90,5.00,5.00,4.90,4.90,4.70,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,492
4.86,Room,14,1.0,1.0,1.0,2.0,True,False,39.0479011500,-94.5815963700,5.00,4.90,4.60,5.00,5.00,4.70,True,True,False,False,True,True,False,True,False,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,171
4.30,Room,10,2.0,1.0,1.0,3.0,False,False,38.9343200000,-94.6717600000,4.30,4.10,4.20,4.20,4.30,4.50,True,True,False,False,True,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,80
4.71,home ,55,2.0,1.0,2.0,4.0,True,False,39.1466200000,-94.5658300000,4.80,4.70,4.90,4.60,4.90,4.60,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,259
4.55,rental unit ,172,2.0,1.0,1.0,4.0,False,False,39.0636800000,-94.5864100000,4.40,4.80,4.90,4.80,4.90,4.60,True,True,True,True,True,True,False,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,102
4.67,guesthouse ,33,1.0,1.0,1.0,2.0,False,False,39.0583400000,-94.5689500000,4.80,4.80,4.70,4.50,4.80,4.40,True,False,False,True,True,True,False,True,False,True,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,223
4.94,home,16,4.0,2.0,3.0,8.0,False,False,39.0188500000,-94.6582500000,4.80,5.00,5.00,5.00,4.90,4.90,True,True,True,True,True,True,False,True,False,True,True,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,331
4.67,home,58,2.0,1.0,2.0,4.0,False,False,39.1107800000,-94.6252300000,4.90,4.80,4.90,4.40,5.00,4.60,True,True,False,True,True,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,197
5.00,home,17,3.0,1.5,3.0,6.0,True,False,39.0019000000,-94.6604000000,4.90,5.00,4.90,5.00,5.00,4.90,True,True,True,True,True,True,False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,270
4.74,Room,19,2.0,1.0,1.0,4.0,False,False,39.1130500000,-94.3795600000,4.70,4.80,4.80,4.70,4.90,4.60,True,True,False,False,True,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,86
4.88,Room,16,1.0,2.0,1.0,2.0,False,False,39.0702000000,-94.5815000000,4.90,4.80,5.00,4.70,5.00,4.80,True,True,False,True,True,True,False,True,False,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,114
4.42,rental unit,33,2.0,1.0,1.0,3.0,False,False,39.1015200000,-94.5825700000,4.50,4.60,4.50,4.90,4.10,4.60,True,True,False,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,251
4.99,townhouse ,139,3.0,2.5,2.0,6.0,True,False,39.1090200000,-94.5842900000,5.00,5.00,5.00,5.00,5.00,4.80,True,True,False,True,True,True,False,True,False,True,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,428
4.76,rental unit ,67,1.0,1.0,1.0,2.0,False,False,39.1041400000,-94.5833100000,4.70,4.80,4.70,4.80,4.70,4.60,True,True,False,True,True,True,False,True,False,True,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,213
4.97,home ,164,4.0,1.5,3.0,8.0,True,False,39.0544800000,-94.5898000000,5.00,5.00,5.00,4.90,5.00,4.90,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,318
4.64,rental unit ,148,1.0,1.0,1.0,2.0,False,False,39.1048000000,-94.5840000000,4.70,4.80,4.80,4.90,4.60,4.70,True,True,False,True,True,True,False,True,False,True,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,133
4.56,Room,80,6.0,1.0,1.0,6.0,False,False,39.0077700000,-94.5537900000,4.50,4.70,4.70,4.50,4.80,4.70,True,True,True,True,True,True,False,True,False,True,True,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,56
4.96,rental unit,28,2.0,2.0,2.0,4.0,True,False,39.1016100000,-94.5830200000,5.00,5.00,5.00,5.00,4.90,5.00,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,281
4.61,rental unit ,178,1.0,1.0,1.0,2.0,False,False,39.0434600000,-94.5859500000,4.90,4.80,4.90,4.60,4.90,4.70,True,True,True,True,True,True,False,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,104
